barrio_1,ambientes,m2total,db_lo_num,preciousd,precio_x_m2,latitud,longitud
SAN TELMO,3.0,78.0,70.0,240000.0,3076.923076923077,-34.620832,-58.377224
SAN TELMO,2.0,51.0,75.0,129200.0,2533.3333333333335,-34.624516,-58.374294
SAN TELMO,2.0,51.0,75.0,139081.0,2727.078431372549,-34.624516,-58.374294
SAN TELMO,2.0,51.0,75.0,138806.0,2721.6862745098038,-34.624516,-58.374294
SAN TELMO,2.0,51.0,75.0,142558.0,2795.2549019607845,-34.624516,-58.374294
SAN TELMO,2.0,51.0,75.0,142283.0,2789.8627450980393,-34.624516,-58.374294
SAN TELMO,2.0,51.0,75.0,144676.0,2836.7843137254904,-34.624516,-58.374294
SAAVEDRA,3.0,78.0,55.0,219000.0,2807.6923076923076,-34.554515,-58.478985
SAAVEDRA,1.0,49.0,60.0,129000.0,2632.6530612244896,-34.554927,-58.480056
SAAVEDRA,2.0,31.0,70.0,90000.0,2903.2258064516127,-34.556317,-58.490218
SAAVEDRA,2.0,38.0,65.0,135000.0,3552.6315789473683,-34.548664,-58.470865
SAAVEDRA,1.0,36.0,65.0,91000.0,2527.777777777778,-34.560093,-58.489529
SAAVEDRA,2.0,51.0,65.0,140000.0,2745.098039215686,-34.556929,-58.482949
SAAVEDRA,1.0,38.0,70.0,99390.0,2615.5263157894738,-34.551802,-58.490913
COGHLAN,2.0,43.0,55.0,103000.0,2395.3488372093025,-34.560446,-58.479713
COGHLAN,3.0,138.0,55.0,495000.0,3586.9565217391305,-34.559442,-58.481731
VILLA URQUIZA,3.0,77.0,60.0,270000.0,3506.4935064935066,-34.580226,-58.491259
VILLA URQUIZA,3.0,93.0,70.0,279000.0,3000.0,-34.577332,-58.483864
VILLA URQUIZA,2.0,45.0,60.0,134000.0,2977.777777777778,-34.578448,-58.484183
VILLA URQUIZA,1.0,34.0,65.0,110000.0,3235.294117647059,-34.577918,-58.495257
VILLA URQUIZA,44.0,85.0,75.0,325000.0,3823.529411764706,-34.572696,-58.489556
VILLA URQUIZA,1.0,39.0,70.0,105000.0,2692.3076923076924,-34.573333,-58.496944
VILLA URQUIZA,1.0,37.0,75.0,106000.0,2864.864864864865,-34.574943,-58.485399
VILLA URQUIZA,2.0,55.0,60.0,155000.0,2818.181818181818,-34.57074,-58.48273
VILLA URQUIZA,1.0,35.0,65.0,108500.0,3100.0,-34.573396,-58.473557
VILLA URQUIZA,1.0,35.0,65.0,114000.0,3257.1428571428573,-34.573396,-58.473557
VILLA URQUIZA,2.0,41.0,65.0,135000.0,3292.682926829268,-34.577343,-58.4838
VILLA URQUIZA,2.0,79.0,60.0,169000.0,2139.240506329114,-34.580268,-58.493485
VILLA URQUIZA,2.0,40.0,65.0,140000.0,3500.0,-34.577974,-58.495203
VILLA URQUIZA,1.0,37.0,65.0,100000.0,2702.7027027027025,-34.57829,-58.492935
VILLA URQUIZA,1.0,35.0,70.0,108000.0,3085.714285714286,-34.573667,-58.474048
VILLA URQUIZA,4.0,97.0,65.0,435000.0,4484.5360824742265,-34.577343,-58.4838
VILLA URQUIZA,2.0,40.0,70.0,123000.0,3075.0,-34.576708,-58.49487
VILLA URQUIZA,1.0,49.0,60.0,130000.0,2653.061224489796,-34.563881,-58.483905
VILLA URQUIZA,2.0,59.0,65.0,125000.0,2118.64406779661,-34.568914,-58.484315
VILLA URQUIZA,2.0,39.0,60.0,135000.0,3461.5384615384614,-34.576517,-58.484301
VILLA URQUIZA,2.0,48.0,70.0,179000.0,3729.1666666666665,-34.568871,-58.488422
VILLA URQUIZA,1.0,35.0,65.0,108000.0,3085.714285714286,-34.573424,-58.473538
VILLA URQUIZA,1.0,35.0,65.0,108000.0,3085.714285714286,-34.573424,-58.473538
VILLA URQUIZA,2.0,45.0,65.0,183000.0,4066.6666666666665,-34.576939,-58.493203
VILLA URQUIZA,2.0,42.0,65.0,177000.0,4214.285714285715,-34.576929,-58.493187
COLEGIALES,2.0,48.0,70.0,145000.0,3020.8333333333335,-34.576239,-58.462014
COLEGIALES,2.0,39.0,65.0,143000.0,3666.6666666666665,-34.568849,-58.454262
COLEGIALES,3.0,53.0,70.0,165000.0,3113.2075471698113,-34.572136,-58.441035
COLEGIALES,2.0,62.0,60.0,192000.0,3096.7741935483873,-34.570068,-58.447219
COLEGIALES,3.0,83.0,60.0,228000.0,2746.987951807229,-34.571339,-58.448202
COLEGIALES,2.0,58.0,70.0,165000.0,2844.8275862068967,-34.581008,-58.449328
COLEGIALES,3.0,91.0,65.0,275000.0,3021.978021978022,-34.574388,-58.448728
COLEGIALES,2.0,50.0,70.0,150000.0,3000.0,-34.580766,-58.449917
COLEGIALES,2.0,87.0,65.0,259000.0,2977.0114942528735,-34.574253,-58.460744
COLEGIALES,3.0,72.0,65.0,270000.0,3750.0,-34.570193,-58.448345
BALVANERA,2.0,36.0,75.0,99000.0,2750.0,-34.598109,-58.409987
BALVANERA,2.0,41.0,75.0,115000.0,2804.878048780488,-34.606238,-58.413014
BALVANERA,4.0,99.0,65.0,285000.0,2878.787878787879,-34.605911,-58.394935
BALVANERA,1.0,36.0,75.0,104400.0,2900.0,-34.610815,-58.413917
BALVANERA,1.0,36.0,70.0,75000.0,2083.3333333333335,-34.611005,-58.400321
BALVANERA,3.0,59.0,70.0,160000.0,2711.864406779661,-34.615516,-58.41107
BALVANERA,1.0,40.0,75.0,125000.0,3125.0,-34.608385,-58.397664
BALVANERA,1.0,21.0,70.0,72000.0,3428.5714285714284,-34.602253,-58.39706
VILLA GRAL. MITRE,1.0,32.0,60.0,85700.0,2678.125,-34.603594,-58.465425
VILLA GRAL. MITRE,1.0,41.0,70.0,105000.0,2560.9756097560976,-34.613477,-58.472029
VILLA GRAL. MITRE,1.0,36.0,70.0,93600.0,2600.0,-34.602786,-58.466556
PARQUE CHAS,2.0,92.0,65.0,140000.0,1521.7391304347825,-34.587521,-58.477421
PARQUE CHAS,2.0,58.0,65.0,156000.0,2689.655172413793,-34.58975,-58.480297
PARQUE CHAS,2.0,61.0,70.0,167000.0,2737.7049180327867,-34.586886,-58.481501
AGRONOMIA,1.0,31.0,75.0,95000.0,3064.516129032258,-34.596564,-58.497515
VILLA ORTUZAR,3.0,90.0,75.0,270000.0,3000.0,-34.58001,-58.472
VILLA ORTUZAR,4.0,218.0,75.0,1060000.0,4862.385321100917,-34.572879,-58.467871
VILLA ORTUZAR,2.0,32.0,75.0,99000.0,3093.75,-34.584202,-58.466446
VILLA ORTUZAR,1.0,37.0,65.0,109500.0,2959.4594594594596,-34.57912,-58.475479
BARRACAS,4.0,125.0,75.0,325000.0,2600.0,-34.635181,-58.375169
PARQUE CHACABUCO,3.0,122.0,75.0,106000.0,868.8524590163935,-34.643014,-58.438657
NUEVA POMPEYA,2.0,38.0,70.0,105000.0,2763.157894736842,-34.643151,-58.418177
PALERMO,4.0,90.0,65.0,410000.0,4555.555555555556,-34.577615,-58.406376
PALERMO,1.0,26.0,65.0,98000.0,3769.230769230769,-34.580471,-58.437557
PALERMO,2.0,74.0,65.0,287000.0,3878.3783783783783,-34.563954,-58.440596
PALERMO,6.0,109.0,65.0,335000.0,3073.394495412844,-34.591131,-58.413069
PALERMO,2.0,56.0,65.0,189000.0,3375.0,-34.579096,-58.432444
PALERMO,1.0,48.0,70.0,138155.0,2878.2291666666665,-34.584072,-58.443123
PALERMO,3.0,46.0,60.0,170000.0,3695.6521739130435,-34.57922,-58.409377
PALERMO,4.0,91.0,75.0,269000.0,2956.043956043956,-34.565699,-58.440116
PALERMO,3.0,88.0,75.0,264000.0,3000.0,-34.589228,-58.422438
PALERMO,4.0,85.0,75.0,220000.0,2588.235294117647,-34.595291,-58.428397
PALERMO,1.0,45.0,65.0,156000.0,3466.6666666666665,-34.59733,-58.421612
PALERMO,2.0,50.0,65.0,177000.0,3540.0,-34.596762,-58.421589
PALERMO,2.0,60.0,65.0,310000.0,5166.666666666667,-34.596762,-58.421589
PALERMO,4.0,67.0,70.0,280000.0,4179.104477611941,-34.578848,-58.413209
PALERMO,4.0,91.0,75.0,363000.0,3989.010989010989,-34.57115,-58.423297
PALERMO,2.0,61.0,65.0,200000.0,3278.688524590164,-34.580412,-58.432127
PALERMO,2.0,80.0,65.0,320000.0,4000.0,-34.580186,-58.409926
PALERMO,3.0,72.0,65.0,190000.0,2638.8888888888887,-34.580513,-58.424974
PALERMO,2.0,31.0,75.0,85000.0,2741.935483870968,-34.591547,-58.422312
PALERMO,1.0,26.0,75.0,90000.0,3461.5384615384614,-34.58633,-58.417976
PALERMO,4.0,158.0,75.0,950000.0,6012.658227848101,-34.56484,-58.437743
PALERMO,2.0,42.0,65.0,150000.0,3571.4285714285716,-34.58677,-58.425173
PALERMO,2.0,67.0,75.0,235550.0,3515.6716417910447,-34.57115,-58.423297
PALERMO,1.0,38.0,75.0,134050.0,3527.6315789473683,-34.57115,-58.423297
PALERMO,2.0,76.0,75.0,277725.0,3654.2763157894738,-34.57115,-58.423297
PALERMO,2.0,84.0,75.0,295400.0,3516.6666666666665,-34.57115,-58.423297
PALERMO,1.0,21.0,75.0,68000.0,3238.095238095238,-34.57115,-58.423297
PALERMO,4.0,88.0,65.0,430000.0,4886.363636363636,-34.573571,-58.422588
PALERMO,3.0,110.0,70.0,350000.0,3181.818181818182,-34.56744,-58.432377
PALERMO,2.0,49.0,70.0,131202.0,2677.591836734694,-34.584072,-58.443123
PALERMO,2.0,48.0,70.0,127150.0,2648.9583333333335,-34.584072,-58.443123
PALERMO,2.0,53.0,70.0,161461.0,3046.433962264151,-34.584072,-58.443123
PALERMO,2.0,48.0,70.0,129693.0,2701.9375,-34.584072,-58.443123
PALERMO,2.0,48.0,70.0,140384.0,2924.6666666666665,-34.584072,-58.443123
PALERMO,2.0,44.0,70.0,137508.0,3125.181818181818,-34.584072,-58.443123
PALERMO,1.0,48.0,70.0,144441.0,3009.1875,-34.584072,-58.443123
PALERMO,1.0,48.0,70.0,147330.0,3069.375,-34.584072,-58.443123
PALERMO,3.0,96.0,70.0,292543.0,3047.3229166666665,-34.584072,-58.443123
PALERMO,3.0,97.0,70.0,298272.0,3074.9690721649486,-34.584072,-58.443123
PALERMO,3.0,97.0,70.0,305854.0,3153.134020618557,-34.584072,-58.443123
PALERMO,2.0,48.0,70.0,140767.0,2932.6458333333335,-34.584072,-58.443123
PALERMO,2.0,51.0,75.0,165000.0,3235.294117647059,-34.581776,-58.409965
PALERMO,3.0,59.0,70.0,197000.0,3338.9830508474574,-34.583654,-58.41353
PALERMO,5.0,131.0,75.0,640000.0,4885.496183206107,-34.564461,-58.437362
PALERMO,3.0,65.0,65.0,280000.0,4307.692307692308,-34.567523,-58.43234
PALERMO,4.0,118.0,75.0,640000.0,5423.728813559322,-34.57115,-58.423297
PALERMO,6.0,208.0,60.0,590000.0,2836.5384615384614,-34.56753,-58.436675
PALERMO,1.0,31.0,70.0,107000.0,3451.6129032258063,-34.591398,-58.422316
PALERMO,1.0,25.0,70.0,81000.0,3240.0,-34.57346,-58.432364
PALERMO,3.0,103.0,70.0,370000.0,3592.233009708738,-34.581442,-58.405319
PALERMO,3.0,123.0,70.0,320000.0,2601.6260162601625,-34.58361,-58.415817
PALERMO,4.0,125.0,60.0,599000.0,4792.0,-34.587969,-58.41685
PALERMO,2.0,57.0,70.0,159700.0,2801.754385964912,-34.579325,-58.440306
PALERMO,2.0,56.0,70.0,162500.0,2901.785714285714,-34.579325,-58.440306
PALERMO,2.0,56.0,70.0,165300.0,2951.785714285714,-34.579325,-58.440306
PALERMO,6.0,250.0,75.0,1000000.0,4000.0,-34.57115,-58.423297
PALERMO,2.0,59.0,65.0,180000.0,3050.8474576271187,-34.586649,-58.410536
PALERMO,3.0,163.0,65.0,750000.0,4601.226993865031,-34.580173,-58.400388
PALERMO,3.0,76.0,75.0,350000.0,4605.263157894737,-34.586947,-58.418766
PALERMO,2.0,50.0,65.0,185000.0,3700.0,-34.582237,-58.442772
PALERMO,2.0,64.0,75.0,215000.0,3359.375,-34.590861,-58.425037
PALERMO,3.0,137.0,75.0,310000.0,2262.7737226277372,-34.580739,-58.398251
PALERMO,6.0,248.0,75.0,1100000.0,4435.4838709677415,-34.580739,-58.398251
PALERMO,4.0,130.0,65.0,515000.0,3961.5384615384614,-34.583231,-58.413683
PALERMO,4.0,86.0,65.0,280000.0,3255.813953488372,-34.580089,-58.425099
PALERMO,2.0,96.0,65.0,330000.0,3437.5,-34.565517,-58.434918
PALERMO,4.0,86.0,75.0,250000.0,2906.9767441860463,-34.588397,-58.419387
PALERMO,2.0,51.0,70.0,200000.0,3921.5686274509803,-34.571728,-58.429379
PALERMO,5.0,237.0,70.0,760000.0,3206.7510548523205,-34.562844,-58.440165
PALERMO,4.0,157.0,65.0,560000.0,3566.87898089172,-34.577358,-58.407118
PALERMO,1.0,36.0,65.0,135000.0,3750.0,-34.567523,-58.43234
PALERMO,2.0,35.0,65.0,133000.0,3800.0,-34.568052,-58.43704
PALERMO,4.0,148.0,75.0,940000.0,6351.351351351352,-34.564461,-58.437362
PALERMO,3.0,60.0,60.0,200000.0,3333.3333333333335,-34.579013,-58.435069
PALERMO,2.0,61.0,65.0,175000.0,2868.8524590163934,-34.567906,-58.43377
PALERMO,1.0,46.0,65.0,133000.0,2891.304347826087,-34.581526,-58.408051
PALERMO,1.0,33.0,70.0,91900.0,2784.848484848485,-34.59622,-58.424257
PALERMO,5.0,220.0,75.0,675000.0,3068.181818181818,-34.564733,-58.437993
PALERMO,3.0,84.0,75.0,240000.0,2857.1428571428573,-34.594103,-58.414546
PALERMO,2.0,73.0,65.0,249000.0,3410.958904109589,-34.583667,-58.4271
PALERMO,2.0,59.0,60.0,273467.0,4635.033898305085,-34.583007,-58.420832
PALERMO,3.0,82.0,60.0,379637.0,4629.719512195122,-34.583007,-58.420832
PALERMO,4.0,142.0,60.0,652644.0,4596.084507042254,-34.583007,-58.420832
PALERMO,4.0,159.0,60.0,741739.0,4665.025157232704,-34.583007,-58.420832
PALERMO,3.0,89.0,70.0,345000.0,3876.4044943820227,-34.567195,-58.447151
PALERMO,3.0,48.0,70.0,270000.0,5625.0,-34.578092,-58.429408
PALERMO,2.0,63.0,60.0,293897.0,4665.0317460317465,-34.583007,-58.420832
PALERMO,2.0,59.0,60.0,277569.0,4704.559322033899,-34.583007,-58.420832
VILLA PUEYRREDON,2.0,47.0,70.0,159000.0,3382.978723404255,-34.593233,-58.504121
LINIERS,1.0,50.0,65.0,85000.0,1700.0,-34.640086,-58.523729
PUERTO MADERO,4.0,173.0,65.0,979000.0,5658.959537572255,-34.601817,-58.363644
PUERTO MADERO,3.0,162.0,70.0,1200000.0,7407.407407407408,-34.612075,-58.361928
PUERTO MADERO,2.0,67.0,60.0,360000.0,5373.134328358209,-34.615029,-58.362972
PUERTO MADERO,4.0,185.0,60.0,1500000.0,8108.108108108108,-34.615665,-58.362908
PUERTO MADERO,3.0,86.0,65.0,435000.0,5058.139534883721,-34.615582,-58.361974
PUERTO MADERO,1.0,98.0,70.0,565000.0,5765.306122448979,-34.609267,-58.366484
PUERTO MADERO,2.0,63.0,65.0,434000.0,6888.888888888889,-34.613281,-58.362494
PUERTO MADERO,4.0,143.0,60.0,850000.0,5944.055944055944,-34.61058,-58.360377
PUERTO MADERO,2.0,88.0,70.0,445000.0,5056.818181818182,-34.615943,-58.361014
PUERTO MADERO,4.0,177.0,65.0,1299900.0,7344.067796610169,-34.613262,-58.359553
MONTSERRAT,3.0,68.0,75.0,190000.0,2794.1176470588234,-34.613444,-58.367819
MONTSERRAT,1.0,50.0,60.0,160000.0,3200.0,-34.611404,-58.373264
MONTSERRAT,2.0,60.0,70.0,210000.0,3500.0,-34.615567,-58.367545
SAN NICOLAS,2.0,43.0,70.0,139000.0,3232.5581395348836,-34.60678,-58.391341
SAN NICOLAS,1.0,33.0,70.0,86000.0,2606.060606060606,-34.607393,-58.384898
BELGRANO,3.0,70.0,65.0,245000.0,3500.0,-34.553312,-58.455814
BELGRANO,1.0,38.0,75.0,150150.0,3951.315789473684,-34.566063,-58.45217
BELGRANO,2.0,49.0,75.0,150000.0,3061.2244897959185,-34.564537,-58.469871
BELGRANO,4.0,133.0,65.0,455000.0,3421.0526315789475,-34.556103,-58.457534
BELGRANO,1.0,34.0,65.0,102000.0,3000.0,-34.555157,-58.453571
BELGRANO,5.0,205.0,65.0,830000.0,4048.7804878048782,-34.563511,-58.445716
BELGRANO,2.0,53.0,70.0,169000.0,3188.6792452830186,-34.561519,-58.465612
BELGRANO,4.0,122.0,60.0,440000.0,3606.55737704918,-34.561836,-58.452536
BELGRANO,2.0,50.0,55.0,181125.0,3622.5,-34.559614,-58.443636
BELGRANO,4.0,137.0,75.0,437000.0,3189.78102189781,-34.562852,-58.443669
BELGRANO,5.0,220.0,70.0,760000.0,3454.5454545454545,-34.563472,-58.449786
BELGRANO,3.0,67.0,65.0,235000.0,3507.4626865671644,-34.563745,-58.466923
BELGRANO,3.0,125.0,60.0,725000.0,5800.0,-34.557254,-58.445597
BELGRANO,1.0,40.0,70.0,137500.0,3437.5,-34.554268,-58.457647
BELGRANO,4.0,120.0,70.0,295000.0,2458.3333333333335,-34.558695,-58.462539
BELGRANO,1.0,53.0,70.0,139909.0,2639.7924528301887,-34.562511,-58.465709
BELGRANO,1.0,47.0,70.0,123735.0,2632.659574468085,-34.562511,-58.465709
BELGRANO,1.0,52.0,70.0,139545.0,2683.5576923076924,-34.562511,-58.465709
BELGRANO,1.0,47.0,70.0,129387.0,2752.9148936170213,-34.562511,-58.465709
BELGRANO,1.0,45.0,70.0,130103.0,2891.177777777778,-34.562511,-58.465709
BELGRANO,1.0,45.0,70.0,131760.0,2928.0,-34.562511,-58.465709
BELGRANO,1.0,46.0,70.0,138547.0,3011.891304347826,-34.562511,-58.465709
BELGRANO,3.0,84.0,60.0,257519.0,3065.7023809523807,-34.564897,-58.456593
BELGRANO,1.0,27.0,60.0,86561.0,3205.962962962963,-34.564897,-58.456593
BELGRANO,2.0,47.0,75.0,118000.0,2510.6382978723404,-34.559228,-58.451861
BELGRANO,2.0,65.0,60.0,198867.0,3059.492307692308,-34.564897,-58.456593
BELGRANO,2.0,59.0,65.0,114000.0,1932.2033898305085,-34.559189,-58.461886
BELGRANO,4.0,168.0,75.0,400000.0,2380.9523809523807,-34.562084,-58.456686
BELGRANO,3.0,77.0,75.0,305000.0,3961.038961038961,-34.562084,-58.456686
BELGRANO,4.0,118.0,75.0,370000.0,3135.593220338983,-34.562084,-58.456686
BELGRANO,3.0,87.0,75.0,300000.0,3448.2758620689656,-34.562084,-58.456686
BELGRANO,2.0,52.0,75.0,165000.0,3173.076923076923,-34.562084,-58.456686
BELGRANO,2.0,53.0,75.0,175000.0,3301.8867924528304,-34.562084,-58.456686
BELGRANO,2.0,61.0,75.0,198000.0,3245.901639344262,-34.562084,-58.456686
BELGRANO,2.0,53.0,75.0,180000.0,3396.2264150943397,-34.562084,-58.456686
BELGRANO,1.0,33.0,75.0,120000.0,3636.3636363636365,-34.562084,-58.456686
BELGRANO,3.0,78.0,65.0,225000.0,2884.6153846153848,-34.566226,-58.456008
BELGRANO,3.0,93.0,70.0,518000.0,5569.89247311828,-34.551497,-58.454812
BELGRANO,3.0,147.0,75.0,530000.0,3605.4421768707484,-34.562084,-58.456686
BELGRANO,4.0,105.0,75.0,498000.0,4742.857142857143,-34.568374,-58.45816
BELGRANO,6.0,350.0,75.0,695000.0,1985.7142857142858,-34.562084,-58.456686
BELGRANO,4.0,115.0,65.0,338000.0,2939.1304347826085,-34.561413,-58.450706
BELGRANO,4.0,99.0,65.0,280000.0,2828.282828282828,-34.567118,-58.469684
BELGRANO,4.0,107.0,75.0,415000.0,3878.504672897196,-34.566862,-58.45071
BELGRANO,3.0,59.0,75.0,170000.0,2881.35593220339,-34.556233,-58.461976
BELGRANO,4.0,188.0,60.0,676000.0,3595.744680851064,-34.564426,-58.460231
BELGRANO,3.0,70.0,60.0,275000.0,3928.5714285714284,-34.563639,-58.466945
BELGRANO,4.0,114.0,70.0,300000.0,2631.5789473684213,-34.557279,-58.458047
BELGRANO,4.0,63.0,70.0,269000.0,4269.841269841269,-34.55498,-58.456562
BELGRANO,4.0,119.0,70.0,349000.0,2932.7731092436975,-34.56194,-58.463938
BELGRANO,4.0,78.0,65.0,240000.0,3076.923076923077,-34.556879,-58.463129
BELGRANO,3.0,57.0,70.0,165000.0,2894.7368421052633,-34.562921,-58.465191
BELGRANO,3.0,102.0,70.0,340000.0,3333.3333333333335,-34.554589,-58.455318
RECOLETA,3.0,65.0,70.0,195000.0,3000.0,-34.589726,-58.392275
RECOLETA,3.0,78.0,75.0,295000.0,3782.051282051282,-34.595911,-58.402725
RECOLETA,3.0,65.0,60.0,229000.0,3523.076923076923,-34.59059,-58.405615
RECOLETA,2.0,54.0,70.0,218010.0,4037.222222222222,-34.590687,-58.402782
RECOLETA,5.0,226.0,70.0,939600.0,4157.522123893806,-34.590687,-58.402782
RECOLETA,2.0,53.0,70.0,223000.0,4207.547169811321,-34.590687,-58.402782
RECOLETA,2.0,53.0,70.0,227960.0,4301.132075471698,-34.590687,-58.402782
RECOLETA,5.0,225.0,70.0,955300.0,4245.777777777777,-34.590687,-58.402782
RECOLETA,2.0,54.0,70.0,234360.0,4340.0,-34.590687,-58.402782
RECOLETA,2.0,54.0,70.0,237150.0,4391.666666666667,-34.590687,-58.402782
RECOLETA,2.0,54.0,70.0,240155.0,4447.314814814815,-34.590687,-58.402782
RECOLETA,2.0,53.0,70.0,245300.0,4628.301886792453,-34.590687,-58.402782
RECOLETA,2.0,53.0,70.0,250875.0,4733.490566037736,-34.590687,-58.402782
RECOLETA,4.0,147.0,70.0,645787.0,4393.108843537415,-34.590687,-58.402782
RECOLETA,4.0,145.0,70.0,645860.0,4454.206896551724,-34.590687,-58.402782
RECOLETA,4.0,144.0,70.0,658900.0,4575.694444444444,-34.590687,-58.402782
RECOLETA,4.0,144.0,70.0,673875.0,4679.6875,-34.590687,-58.402782
RECOLETA,3.0,76.0,70.0,338195.0,4449.934210526316,-34.590687,-58.402782
RECOLETA,3.0,76.0,70.0,353700.0,4653.9473684210525,-34.590687,-58.402782
RECOLETA,4.0,144.0,70.0,588800.0,4088.8888888888887,-34.590687,-58.402782
RECOLETA,3.0,76.0,70.0,361330.0,4754.3421052631575,-34.590687,-58.402782
RECOLETA,2.0,53.0,70.0,256450.0,4838.679245283019,-34.590687,-58.402782
RECOLETA,3.0,93.0,65.0,339000.0,3645.1612903225805,-34.589013,-58.40232
RECOLETA,4.0,278.0,65.0,430000.0,1546.7625899280577,-34.594637,-58.408798
RECOLETA,1.0,88.0,70.0,163000.0,1852.2727272727273,-34.591404,-58.39544
RECOLETA,3.0,84.0,65.0,460000.0,5476.190476190476,-34.586313,-58.404669
RECOLETA,2.0,45.0,65.0,145000.0,3222.222222222222,-34.58775,-58.406649
RECOLETA,3.0,75.0,70.0,251000.0,3346.6666666666665,-34.593482,-58.410036
RECOLETA,1.0,37.0,70.0,100000.0,2702.7027027027025,-34.589819,-58.3953
RECOLETA,5.0,155.0,75.0,428000.0,2761.2903225806454,-34.590708,-58.408012
RECOLETA,2.0,42.0,70.0,135000.0,3214.285714285714,-34.596872,-58.413793
RECOLETA,3.0,112.0,70.0,300000.0,2678.5714285714284,-34.597579,-58.388336
RECOLETA,1.0,25.0,75.0,78000.0,3120.0,-34.594484,-58.402259
RECOLETA,4.0,90.0,75.0,380000.0,4222.222222222223,-34.58904,-58.395183
RECOLETA,3.0,130.0,70.0,515000.0,3961.5384615384614,-34.588876,-58.405235
RECOLETA,3.0,100.0,75.0,290000.0,2900.0,-34.595655,-58.396134
RECOLETA,2.0,40.0,70.0,117835.0,2945.875,-34.592932,-58.408816
RECOLETA,5.0,150.0,75.0,450000.0,3000.0,-34.595024,-58.393105
RECOLETA,1.0,40.0,50.0,155000.0,3875.0,-34.590791,-58.404729
RECOLETA,4.0,149.0,75.0,465000.0,3120.8053691275168,-34.589528,-58.39482
RECOLETA,3.0,109.0,70.0,435000.0,3990.8256880733943,-34.588479,-58.389628
RECOLETA,4.0,123.0,75.0,475000.0,3861.788617886179,-34.597922,-58.411439
RECOLETA,3.0,112.0,60.0,185000.0,1651.7857142857142,-34.595635,-58.405886
RECOLETA,4.0,76.0,70.0,234000.0,3078.9473684210525,-34.59646,-58.401691
RECOLETA,2.0,66.0,70.0,210000.0,3181.818181818182,-34.593916,-58.399997
RECOLETA,12.0,329.0,70.0,920000.0,2796.352583586626,-34.594719,-58.394318
RECOLETA,3.0,90.0,75.0,290000.0,3222.222222222222,-34.594887,-58.393105
RETIRO,4.0,137.0,70.0,480000.0,3503.6496350364964,-34.592223,-58.385206
RETIRO,1.0,22.0,75.0,82000.0,3727.2727272727275,-34.594346,-58.382782
RETIRO,5.0,260.0,55.0,859000.0,3303.846153846154,-34.591934,-58.379068
RETIRO,4.0,122.0,70.0,460000.0,3770.4918032786886,-34.589606,-58.380247
RETIRO,2.0,53.0,70.0,230000.0,4339.622641509434,-34.589606,-58.380247
RETIRO,6.0,280.0,70.0,1300000.0,4642.857142857143,-34.590972,-58.37845
RETIRO,4.0,214.0,70.0,619000.0,2892.5233644859813,-34.59159,-58.385946
RETIRO,2.0,83.0,75.0,167000.0,2012.0481927710844,-34.59561,-58.38304
RETIRO,3.0,74.0,65.0,198000.0,2675.675675675676,-34.595319,-58.378493
RETIRO,3.0,138.0,70.0,490000.0,3550.7246376811595,-34.591189,-58.377803
NUÔö£├ó├ö├ç├┐EZ,4.0,160.0,70.0,650000.0,4062.5,-34.54307,-58.462586
NUÔö£├ó├ö├ç├┐EZ,3.0,45.0,70.0,155000.0,3444.4444444444443,-34.551511,-58.469795
NUÔö£├ó├ö├ç├┐EZ,2.0,60.0,70.0,180000.0,3000.0,-34.551202,-58.46934
NUÔö£├ó├ö├ç├┐EZ,3.0,87.0,75.0,390000.0,4482.758620689655,-34.537622,-58.465886
NUÔö£├ó├ö├ç├┐EZ,1.0,34.0,65.0,138000.0,4058.823529411765,-34.551587,-58.457055
NUÔö£├ó├ö├ç├┐EZ,4.0,107.0,65.0,410000.0,3831.7757009345796,-34.551587,-58.457055
NUÔö£├ó├ö├ç├┐EZ,3.0,75.0,60.0,349000.0,4653.333333333333,-34.552002,-58.457918
NUÔö£├ó├ö├ç├┐EZ,1.0,62.0,70.0,125000.0,2016.1290322580646,-34.549037,-58.454767
NUÔö£├ó├ö├ç├┐EZ,3.0,90.0,75.0,390000.0,4333.333333333333,-34.543897,-58.460616
NUÔö£├ó├ö├ç├┐EZ,3.0,57.0,65.0,170000.0,2982.4561403508774,-34.550274,-58.455339
NUÔö£├ó├ö├ç├┐EZ,2.0,64.0,65.0,217750.0,3402.34375,-34.556007,-58.466039
NUÔö£├ó├ö├ç├┐EZ,4.0,96.0,60.0,285000.0,2968.75,-34.551026,-58.463834
BOCA,1.0,70.0,75.0,100000.0,1428.5714285714287,-34.62788,-58.36683
CHACARITA,2.0,42.0,70.0,110000.0,2619.0476190476193,-34.5879,-58.450529
CHACARITA,2.0,49.0,60.0,145000.0,2959.183673469388,-34.592414,-58.45324
CHACARITA,1.0,30.0,75.0,121000.0,4033.3333333333335,-34.590196,-58.449136
CHACARITA,1.0,38.0,75.0,99500.0,2618.4210526315787,-34.590055,-58.449306
CHACARITA,1.0,29.0,75.0,126000.0,4344.827586206897,-34.590195,-58.44902
CHACARITA,4.0,113.0,75.0,400000.0,3539.8230088495575,-34.58842,-58.438934
CHACARITA,1.0,30.0,75.0,99000.0,3300.0,-34.590195,-58.44902
CHACARITA,1.0,38.0,75.0,98000.0,2578.9473684210525,-34.590055,-58.449306
CHACARITA,1.0,34.0,75.0,90000.0,2647.0588235294117,-34.590053,-58.449309
